urn:cts:perslit:abusaeed.abyat-aa:1	abusaeed		abyat-aa	"
تکه ۱ - ابیات پراکنده از رباعیات"		چون نیست شدی هست ببودی صنما%چون خاک شدی پاک شدی لاجرما||وای ای مردم داد زعالم برخاست%جرم او کند و عذر مرا باید خواست||مرغی به سر کوه نشست و برخاست%بنگر که از آن کوه چه افزود و چه کاست||بی غم دل کیست تا بدان مالم دست%بی غم دل زنگیان شوریدهٔ مست||جز درد دل از نظارهٔ خوبان چیست%آنرا که دو دست و کیسه از سیم تهیست||فاساختن و خوی خوش و صفرا هیچ%تا عشق میان ما بماند بی هیچ||آنرا که کلاه سر بباید زد و برد%زانست که او بزرگ را دارد خرد||آنجا که مرا با تو همی هست دیدار%آنجا روم و روی کنم در دیوار||تا با تو تویی ترا بدین حرف چه کار%کین آب حیاتست ز آدم بیزار||گر من به ختن ز یار وادارم دست%باورد و نسا و طوس یار من بس||فاساختن و روی خوش و صفرا کم%تا عهد میان ما بماند محکم||من گبر بدم کنون مسلمان گشتم%بد عهد بدم کنون به فرمان گشتم||جایی که حدیث تو کند خندانم%خندان خندان به لب برآید جانم||اشتربان را سرد نباید گفتن%او را چو خوشست غریبی و شب رفتن||از ترکستان که بود آرندهٔ تو%گو رو دیگر بیار مانندهٔ تو||زلفت سیهست مشک را کان گشتی%از بس که بجستی تو همه آن گشتی||گر آنچه بگفته‌ای به پایان نبری%گر شیر شوی زدست ما جان نبری||هر جا که روی دو گاو کارند و خری%خواهی تو بمرو باش خواهی بهری||آراسته و مست به بازار آیی%ای دوست نترسی که گرفتار آیی
urn:cts:perslit:abusaeed.abyat-aa:20	abusaeed		abyat-aa	"
تکه ۲۰"		صاحب خبران دارم آنجا که تو هستی%یک دم زدن از حال تو غافل نیم ای دوست
urn:cts:perslit:abusaeed.abyat-aa:21	abusaeed		abyat-aa	"
تکه ۲۱"		ای ترک جان نکرده و جانانت آرزوست%زنار نابریده و ایمانت آرزوست||در هیچ وقت خدمت مردی نکرده‌ای%و آنگه نشسته صحبت مردانت آرزوست
urn:cts:perslit:abusaeed.abyat-aa:22	abusaeed		abyat-aa	"
تکه ۲۲"		رنج مردم ز پیشی و بیشیست%راحت و ایمنی ز درویشیست||بر گزین زین جهان یکی و بس%گرت با دانش و خرد خویشیست
urn:cts:perslit:abusaeed.abyat-aa:23	abusaeed		abyat-aa	"
تکه ۲۳"		از دوست پیام آمد کاراسته کن کار%مهر دل پیش آر و فضول از ره بردار||اینست شریعت%اینست طریقت
urn:cts:perslit:abusaeed.abyat-aa:24	abusaeed		abyat-aa	"
تکه ۲۴"		ای روی تو چو روز دلیل موحدان%وی موی تو چنان چو شب ملحد از لحد||ای من مقدم از همه عشاق چون تویی%مر حسن را مقدم چون از کلام قد||مکی به کعبه فخر کند مصریان به نیل%ترسا به اسقف و علوی به افتخار جد||فخر رهی بدان دو سیه چشمکان تست%کامد پدید زیر نقاب از بر دو خد
urn:cts:perslit:abusaeed.abyat-aa:25	abusaeed		abyat-aa	"
تکه ۲۵"		از دوست به هر چیز چرا بایدت آزرد%کین عیش چنین باشد گه شادی و گه درد||گر خوار کند مهتر خواری نکند عیب%چون باز نوازد شود آن داغ جفا سرد||صد نیک به یک بد نتوان کرد فراموش%گر خار بر اندیشی خرما نتوان خورد||او خشم همی گیرد تو عذر همی خواه%هر روز به نو یار دگر می‌نتوان نکرد
urn:cts:perslit:abusaeed.abyat-aa:26	abusaeed		abyat-aa	"
تکه ۲۶"		آری چنین کنند کریمان که شاه کرد%سوی رهی بچشم بزرگی نگاه کرد
urn:cts:perslit:abusaeed.abyat-aa:27	abusaeed		abyat-aa	"
تکه ۲۷"		هر آن شمعی که ایزد برفروزد%کسی کش پف کند سبلت بسوزد
urn:cts:perslit:abusaeed.abyat-aa:28	abusaeed		abyat-aa	"
تکه ۲۸"		برون ز گوشه بهشت برین سقر باشد%فزون ز توشه شکر معده بار خر باشد||هر آنکه توشهٔ روزی و گوشه‌ای دارد%به راستی ملک ملک بحر و بر باشد||زیادت از سرت ار یک کله بدست آری%به خاکپای قناعت که درد سر باشد
urn:cts:perslit:abusaeed.abyat-aa:29	abusaeed		abyat-aa	"
تکه ۲۹"		عاشقی خواهی که تا پایان بری%بس که بپسندید باید ناپسند||زشت باید دید و انگارید خوب%زهر باید خورد و انگارید قند||توسنی کردم ندانستم همی%کز کشیدن سخت‌تر گردد کمند
urn:cts:perslit:abusaeed.abyat-aa:2	abusaeed		abyat-aa	"
تکه ۲"		مرد باید که جگر سوخته چندان بودا%نه همانا که چنین مرد فراوان بودا
urn:cts:perslit:abusaeed.abyat-aa:30	abusaeed		abyat-aa	"
تکه ۳۰"		با خلق هر کرم که کند هم خدا کند%باشد که ناگهی نگهی هم بما کند
urn:cts:perslit:abusaeed.abyat-aa:31	abusaeed		abyat-aa	"
تکه ۳۱"		مرا تو راحت جانی معاینه نه خبر%کرا معاینه آمد خبر چه سود کند
urn:cts:perslit:abusaeed.abyat-aa:32	abusaeed		abyat-aa	"
تکه ۳۲"		هیچ صورتگر بصد سال از بدایع وزنگار%آن نداند کرد و نتواند که یک باران کند
urn:cts:perslit:abusaeed.abyat-aa:33	abusaeed		abyat-aa	"
تکه ۳۳"		او درین فکر تا به ما چه کند%ما درین فکر تا خدا چه کند
urn:cts:perslit:abusaeed.abyat-aa:34	abusaeed		abyat-aa	"
تکه ۳۴"		ما دل آسوده تا خدا چه کند%خواجه در حیله تا به ما چه کند
urn:cts:perslit:abusaeed.abyat-aa:35	abusaeed		abyat-aa	"
تکه ۳۵"		بزیر قبهٔ تقدیس مست مستانند%که هر چه هست همه صورت خدا دانند
urn:cts:perslit:abusaeed.abyat-aa:36	abusaeed		abyat-aa	"
تکه ۳۶"		کار همه راست چنانکه بباید%حال شادیست شاد باشی شاید||انده و اندیشه را دراز چه داری%دولت تو خود همان کند که بباید||رای وزیران ترا به کار نیاید%هر چه صوابست بخت خود فرماید||چرخ نیارد بدیل تو ز خلایق%وانکه ترا زاد نیز چون تو نزاید||ایزد هرگز دری نبندد بر تو%تا صد دیگر به بهتری نگشاید
urn:cts:perslit:abusaeed.abyat-aa:37	abusaeed		abyat-aa	"
تکه ۳۷"		خوش آید او را چون من بناخوشی باشم%مرا که خوشی او بود ناخوشی شاید||مرا چو گریان بیند بخندد از شادی%مرا چو کاسته بیند کرشمه بفزاید
urn:cts:perslit:abusaeed.abyat-aa:38	abusaeed		abyat-aa	"
تکه ۳۸"		هر باد که از سوی بخارا بمن آید%با بوی گل و مشک و نسیم سمن آید||بر هر زن و هر مرد کجا بروزد آن باد%گویی مگر آن باد همی از ختن آید
urn:cts:perslit:abusaeed.abyat-aa:39	abusaeed		abyat-aa	"
تکه ۳۹"		نی نی ز ختن باد چنان خوش نوزد هیچ%کان باد همی از بر معشوق من آید||هر شب نگرانم به یمن تا تو بر آیی%زیرا که سهیلی و سهیل از یمن آید||کوشم که بپوشم صنما نام تو از خلق%تا نام تو کم در دهن انجمن آید||با هر که سخن گویم اگر خواهم و گر نی%اول سخنم نام تو اندر دهن آید
urn:cts:perslit:abusaeed.abyat-aa:3	abusaeed		abyat-aa	"
تکه ۳"		کار چون بسته شود بگشایدا%وز پس هر غم طرب افزایدا
urn:cts:perslit:abusaeed.abyat-aa:40	abusaeed		abyat-aa	"
تکه ۴۰"		بده تو بار خدایا درین خجسته سفر%هزار نصرت و شادی هزار فتح و ظفر||به حق چار محمد به حق چار علی%بدو حسن به حسین و به موسی و جعفر
urn:cts:perslit:abusaeed.abyat-aa:41	abusaeed		abyat-aa	"
تکه ۴۱"		چیست ازین خوبتر در همه آفاق کار%دوست به نزدیک دوست یار به نزدیک یار||دوست بر دوست رفت یار به نزدیک یار%خوشتر ازین در جهان هیچ نبوده‌است کار
urn:cts:perslit:abusaeed.abyat-aa:42	abusaeed		abyat-aa	"
تکه ۴۲"		خوبتر اندر جهان ازین چه بود کار%دوست بر دوست رفت و یار بر یار||آن همه اندوه بود و این همه شادی%آن همه گفتار بود و این همه کردار||دوست بر دوست رفت یار بر یار%خوشتر ازین هیچ در جهان نبود کار
urn:cts:perslit:abusaeed.abyat-aa:43	abusaeed		abyat-aa	"
تکه ۴۳"		حق تعالی که مالک الملکست%لیس فی الملک غیره مالک||برساند به یکدگر ما را%انه قادر علی ذلک
urn:cts:perslit:abusaeed.abyat-aa:44	abusaeed		abyat-aa	"
تکه ۴۴"		معدن شادیست این معدن جود و کرم%قبلهٔ ما روی یار قبلهٔ هر کس حرم
urn:cts:perslit:abusaeed.abyat-aa:45	abusaeed		abyat-aa	"
تکه ۴۵"		دریغم آید خواندن گزاف وار دو نام%بزرگوار دو نام از گزاف خواندن عام||یکی که خوبان را یکسره نکو خوانند%دگر که عاشق گویند عاشقان را نام||دریغم آید چون مر ترا نکو خوانند%دریغم آید چون بر رهیت عاشق نام
urn:cts:perslit:abusaeed.abyat-aa:46	abusaeed		abyat-aa	"
تکه ۴۶"		نظری فگن به حالم که ز دست رفت کارم%به کسم مکن حواله که بجز تو کس ندارم||تو چو صاحب عطایی طلب منست از تو%چو تو غالبی بهر کس به تو خویش می‌سپارم
urn:cts:perslit:abusaeed.abyat-aa:47	abusaeed		abyat-aa	"
تکه ۴۷"		بوالعجب یاری ای یار خراسانی%بندهٔ بوالعجبی‌های خراسانم
urn:cts:perslit:abusaeed.abyat-aa:48	abusaeed		abyat-aa	"
تکه ۴۸"		همه جمال تو بینم چو دیده باز کنم%همه تنم دل گردد که با تو راز کنم||حرام دارم با دیگران سخن گفتن%کجا حدیث تو آمد سخن دراز کنم
urn:cts:perslit:abusaeed.abyat-aa:49	abusaeed		abyat-aa	"
تکه ۴۹"		مدتی هست که ما از خم وحدت مستیم%شیشهٔ کثرت این طایفه را بشکستیم||اینکه گویند فنا هست غلط میگویند%تا خدا هست درین معرکه ما هم هستیم
urn:cts:perslit:abusaeed.abyat-aa:4	abusaeed		abyat-aa	"
تکه ۴"		خداوندا بگردانی بلا را%ز آفتها نگه داری تو ما را
urn:cts:perslit:abusaeed.abyat-aa:50	abusaeed		abyat-aa	"
تکه ۵۰"		بس که جستم تا بیابم من از آن دلبر نشان%تا گمان اندر یقین گم شد یقین اندر گمان||تا که می‌جستم ندیدم تا بدیدم گم شدم%گم شده گم کرده را هرگز کجا یابد نشان||در خیال من نیامد در یقینم هم نبود%بی نشانی که صواب آید ازو دادن نشان||چند گاهی عاشقی برزیدم و پنداشتم%خویشتن شهره بکرده کو چنین و من چنان||در حقیقت چون بدیدم زو خیالی هم نبود%عاشق و معشوق من بودم ببین این داستان
urn:cts:perslit:abusaeed.abyat-aa:51	abusaeed		abyat-aa	"
تکه ۵۱"		تعویذ گشت خوی بدان روی خوب را%ورنه به چشم بد بخورندیش مردمان
urn:cts:perslit:abusaeed.abyat-aa:52	abusaeed		abyat-aa	"
تکه ۵۲"		تو چنانی که ترا بخت چنانست و چنان%من چنینم که مرا بخت چنینست و چنین
urn:cts:perslit:abusaeed.abyat-aa:53	abusaeed		abyat-aa	"
تکه ۵۳"		با عاشقان نشین و همه عاشقی گزین%با هر که نیست عاشق کم گوی و کم نشین||باشد که در وصال تو بینند روی دوست%تو نیز در میانهٔ ایشان نه‌ای ببین
urn:cts:perslit:abusaeed.abyat-aa:54	abusaeed		abyat-aa	"
تکه ۵۴"		ترا روی زرد و مرا روی زرد%تو از مهر و ماه و من از مهر ماه
urn:cts:perslit:abusaeed.abyat-aa:55	abusaeed		abyat-aa	"
تکه ۵۵"		بر فلک بر دو مرد پیشه ورند%آن یکی درزی آن دگر جولاه||این ندوزد مگر قبای ملوک%و آن نبافد مگر گلیم سیاه
urn:cts:perslit:abusaeed.abyat-aa:56	abusaeed		abyat-aa	"
تکه ۵۶"		ما و همین دوغ وا و ترب و ترینه%پختهٔ امروز یا ز باقی دینه||عز ولایت به ذل عزل نیرزد%گرچه ترا نور حاج تا به مدینه
urn:cts:perslit:abusaeed.abyat-aa:57	abusaeed		abyat-aa	"
تکه ۵۷"		حال عالم سر بسر پرسیدم از فرزانه‌ای%گفت: یا خاکیست یا بادیست یا افسانه‌ای||گفتمش، آن کس که او اندر طلب پویان بود؟%گفت: یا کوریست یا کریست یا دیوانه‌ای||گفتمش: احوال عمر ما چه باشد عمر چیست؟%گفت: یا برقیست یا شمعیست یا پروانه‌ای||بر مثال قطرهٔ برفست در فصل تموز%هیچ عاقل در چنین جاگاه سازد خانه‌ای||یا مثال سیل خانست آب در فصل بهار%هیچ زیرک در چنین منزل فشاند دانه‌ای||فیلسوفی گفت: اندر جانب هندوستان%حکمتی دیدم نوشته بر در بت خانه‌ای||گفتم: آن حکمت چه حکمت بود؟ گفت: این حکمتست%آدمی را سنگ و شیشه چرخ چون دیوانه‌ای||نعمت دنیا و دنیا نزد حق بیگانه است%هیچ عاقل مهر ورزد با چنین بیگانه‌ای؟
urn:cts:perslit:abusaeed.abyat-aa:58	abusaeed		abyat-aa	"
تکه ۵۸"		ای بار خدا به حق هستی%شش چیز مرا مدد فرستی||ایمان و امان و تن درستی%فتح و فرج و فراخ دستی
urn:cts:perslit:abusaeed.abyat-aa:59	abusaeed		abyat-aa	"
تکه ۵۹"		ای ساقی پیش آر ز سرمایهٔ شادی%زان می‌که همی تابد چون تاج قبادی||زان باده که با بوی گل و گونهٔ لعلست%قفل در کرمست و کلید در شادی
urn:cts:perslit:abusaeed.abyat-aa:5	abusaeed		abyat-aa	"
تکه ۵"		به حق هر دو گیسوی محمد%زبون گردان زبردستان ما را
urn:cts:perslit:abusaeed.abyat-aa:60	abusaeed		abyat-aa	"
تکه ۶۰"		ایا بر جان ما ماهر چو بر شطرنج اهوازی%چو ما را شاه مات آید ترا سپری شود بازی
urn:cts:perslit:abusaeed.abyat-aa:61	abusaeed		abyat-aa	"
تکه ۶۱"		تنگ دلی نی و دل تنگ نی%تنگدلان را بر ما رنگ نی
urn:cts:perslit:abusaeed.abyat-aa:62	abusaeed		abyat-aa	"
تکه ۶۲"		صاحب خبران دارم آنجا که تو هستی%یا جمله مرا هستی یا عهد شکستی||یک دم زدن از حال تو غافل نیم ای دوست%صاحب خبران دارم آنجا که تو هستی
urn:cts:perslit:abusaeed.abyat-aa:6	abusaeed		abyat-aa	"
تکه ۶"		نسیما جانب بستان گذر کن%بگو آن نازنین شمشاد ما را||به تشریف قدوم خود زمانی%مشرف کن خراب آباد ما را
urn:cts:perslit:abusaeed.abyat-aa:7	abusaeed		abyat-aa	"
تکه ۷"		چون مرا دیدی تو او را دیده‌ای%چون ورا دیدی تو دیدی مر مرا
urn:cts:perslit:abusaeed.abyat-aa:8	abusaeed		abyat-aa	"
تکه ۸"		گر من این دوستی تو ببرم تا لب گور%بزنم نعره ولیکن ز تو بینم هنرا
urn:cts:perslit:abusaeed.abyat-aa:9	abusaeed		abyat-aa	"
تکه ۹"		گرفت خواهم زلفین عنبرین ترا%به بوسه نقش کنم برگ یاسمین ترا||هر آن زمین که تو یک ره برو قدم بنهی%هزار سجده برم خاک آن زمین ترا||هزار بوسه دهم بر سخای نامهٔ تو%اگر ببینم بر مهر او نگین ترا||به تیغ هندی گو دست من جدا بکنند%اگر بگیرم روزی من آستین ترا||اگر چه خامش مردم که شعر باید گفت%زبان من به روی گردد آفرین ترا
urn:cts:perslit:abusaeed.robaee-aa:100	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۰۰"		نردیست جهان که بردنش باختنست%نرادی او بنقش کم ساختنست||دنیا بمثل چو کعبتین نردست%برداشتنش برای انداختنست
urn:cts:perslit:abusaeed.robaee-aa:101	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۰۱"		آواز در آمد بنگر یار منست%من خود دانم کرا غم کار منست||سیصد گل سرخ بر رخ یار منست%خیزم بچنم که گل چدن کار منست
urn:cts:perslit:abusaeed.robaee-aa:102	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۰۲"		تا مهر ابوتراب دمساز منست%حیدر بجهان همدم و همراز منست||این هر دو جگر گوشه دو بالند مرا%مشکن بالم که وقت پرواز منست
urn:cts:perslit:abusaeed.robaee-aa:103	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۰۳"		عشق تو بلای دل درویش منست%بیگانه نمی‌شود مگر خویش منست||خواهم سفری کنم ز غم بگریزم%منزل منزل غم تو در پیش منست
urn:cts:perslit:abusaeed.robaee-aa:104	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۰۴"		از گل طبقی نهاده کین روی منست%وز شب گرهی فگنده کین موی منست||صد نافه بباد داده کین بوی منست%و آتش بجهان در زده کین خوی منست
urn:cts:perslit:abusaeed.robaee-aa:105	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۰۵"		آنرا که فنا شیوه و فقر آیینست%نه کشف یقین نه معرفت نه دینست||رفت او زمیان همین خدا ماند خدا%الفقر اذا تم هو الله اینست
urn:cts:perslit:abusaeed.robaee-aa:106	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۰۶"		دنیا به مثل چو کوزهٔ زرین است%گه آب در او تلخ و گهی شیرین است||تو غره مشو که عمر من چندین است%کاین اسب عمل مدام زیر زین است
urn:cts:perslit:abusaeed.robaee-aa:107	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۰۷"		دردیکه ز من جان بستاند اینست%عشقی که کسش چاره نداند اینست||چشمی که همیشه خون فشاند اینست%آنشب که به روزم نرساند اینست
urn:cts:perslit:abusaeed.robaee-aa:108	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۰۸"		ایزد که جهان به قبضهٔ قدرت اوست%دادست ترا دو چیز کان هر دو نکوست||هم سیرت آنکه دوست داری کس را%هم صورت آنکه کس ترا دارد دوست
urn:cts:perslit:abusaeed.robaee-aa:109	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۰۹"		چشمی دارم همه پر از دیدن دوست%با دیده مرا خوشست چون دوست دروست||از دیده و دوست فرق کردن نتوان%یا اوست درون دیده یا دیده خود اوست
urn:cts:perslit:abusaeed.robaee-aa:10	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۰"		یا رب مکن از لطف پریشان ما را%هر چند که هست جرم و عصیان ما را||ذات تو غنی بوده و ما محتاجیم%محتاج بغیر خود مگردان ما را
urn:cts:perslit:abusaeed.robaee-aa:110	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۱۰"		دنیا به جوی وفا ندارد ای دوست%هر لحظه هزار مغز سرگشتهٔ اوست||میدان که خدای دشمنش میدارد%گر دشمن حق نه‌ای چرا داری دوست
urn:cts:perslit:abusaeed.robaee-aa:111	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۱۱"		شب آمد و باز رفتم اندر غم دوست%هم بر سر گریه‌ای که چشمم را خوست||از خون دلم هر مژه‌ای پنداری%سیخیست که پارهٔ جگر بر سر اوست
urn:cts:perslit:abusaeed.robaee-aa:112	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۱۲"		عشق آمد و شد چو خونم اندر رگ و پوست%تا کرد مرا تهی و پر کرد ز دوست||اجزای وجودم همگی دوست گرفت%نامیست ز من بر من و باقی همه اوست
urn:cts:perslit:abusaeed.robaee-aa:113	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۱۳"		غازی بره شهادت اندر تک و پوست%غافل که شهید عشق فاضلتر ازوست||فردای قیامت این بدان کی ماند%کان کشتهٔ دشمنست و این کشتهٔ دوست
urn:cts:perslit:abusaeed.robaee-aa:114	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۱۴"		هر چند که آدمی ملک سیرت و خوست%بد گر نبود به دشمن خود نیکوست||دیوانه دل کسیست کین عادت اوست%کو دشمن جان خویش میدارد دوست
urn:cts:perslit:abusaeed.robaee-aa:115	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۱۵"		آنرا که حلال زادگی عادت و خوست%عیب همه مردمان به چشمش نیکوست||معیوب همه عیب کسان می‌نگرد%از کوزه همان برون تراود که دروست
urn:cts:perslit:abusaeed.robaee-aa:116	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۱۶"		عالم به خروش لااله الا هوست%عاقل بگمان که دشمنست این یا دوست||دریا به وجود خویش موجی دارد%خس پندارد که این کشاکش با اوست
urn:cts:perslit:abusaeed.robaee-aa:117	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۱۷"		عنبر زلفی که ماه در چنبر اوست%شیرین سخنی که شهد در شکر اوست||زان چندان بار نامه کاندر سر اوست%فرمانده روزگار فرمانبر اوست
urn:cts:perslit:abusaeed.robaee-aa:118	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۱۸"		عقرب سر زلف یار و مه پیکر اوست%با این همه کبر و ناز کاندر سر اوست||شیرین دهنی و شهد در شکر اوست%فرمانده روزگار فرمانبر اوست
urn:cts:perslit:abusaeed.robaee-aa:119	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۱۹"		زان میخوردم که روح پیمانهٔ اوست%زان مست شدم که عقل دیوانهٔ اوست||دودی به من آمد آتشی با من زد%زان شمع که آفتاب پروانهٔ اوست
urn:cts:perslit:abusaeed.robaee-aa:11	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۱"		گر بر در دیر می‌نشانی ما را%گر در ره کعبه میدوانی ما را||اینها همگی لازمهٔ هستی ماست%خوش آنکه ز خویش وارهانی ما را
urn:cts:perslit:abusaeed.robaee-aa:120	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۲۰"		آن مه که وفا و حسن سرمایهٔ اوست%اوج فلک حسن کمین پایهٔ اوست||خورشید رخش نگر و گر نتوانی%آن زلف سیه نگر که همسایهٔ اوست
urn:cts:perslit:abusaeed.robaee-aa:121	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۲۱"		بر ما در وصل بسته میدارد دوست%دل را به فراق خسته میدارد دوست||من‌بعد من و شکستگی بر در دوست%چون دوست دل شکسته میدارد دوست
urn:cts:perslit:abusaeed.robaee-aa:122	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۲۲"		ما دل به غم تو بسته داریم ای دوست%درد تو بجان خسته داریم ای دوست||گفتی که به دلشکستگان نزدیکم%ما نیز دل شکسته داریم ای دوست
urn:cts:perslit:abusaeed.robaee-aa:123	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۲۳"		ای دوست ای دوست ای دوست ای دوست%جور تو از آنکشم که روی تو نکوست||مردم گویند بهشت خواهی یا دوست%ای بیخبران بهشت با دوست نکوست
urn:cts:perslit:abusaeed.robaee-aa:124	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۲۴"		ای خواجه ترا غم جمال ماهست%اندیشهٔ باغ و راغ و خرمن گاهست||ما سوختگان عالم تجریدیم%ما را غم لا اله الا اللهست
urn:cts:perslit:abusaeed.robaee-aa:125	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۲۵"		عارف که ز سر معرفت آگاهست%بیخود ز خودست و با خدا همراهست||نفی خود و اثبات وجود حق کن%این معنی لا اله الا اللهست
urn:cts:perslit:abusaeed.robaee-aa:126	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۲۶"		در کار کس ار قرار میباید هست%وین یار که در کنار میباید هست||هجریکه بهیچ کار می‌ناید نیست%وصلی که چو جان بکار میباید هست
urn:cts:perslit:abusaeed.robaee-aa:127	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۲۷"		تا در نرسد وعدهٔ هر کار که هست%سودی ندهد یاری هر یار که هست||تا زحمت سرمای زمستان نکشد%پر گل نشود دامن هر خار که هست
urn:cts:perslit:abusaeed.robaee-aa:128	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۲۸"		در درد شکی نیست که درمانی هست%با عشق یقینست که جانانی هست||احوال جهان چو دم به دم میگردد%شک نیست در این که حالگردانی هست
urn:cts:perslit:abusaeed.robaee-aa:129	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۲۹"		با دل گفتم که ای دل احوال تو چیست%دل دیده پر آب کرد و بسیار گریست||گفتا که چگونه باشد احوال کسی%کو را بمراد دیگری باید زیست
urn:cts:perslit:abusaeed.robaee-aa:12	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۲"		تا چند کشم غصهٔ هر ناکس را%وز خست خود خاک شوم هر کس را||کارم به دعا چو برنمی‌آید راست%دادم سه طلاق این فلک اطلس را
urn:cts:perslit:abusaeed.robaee-aa:130	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۳۰"		پرسید ز من کسیکه معشوق تو کیست%گفتم که فلان کسست مقصود تو چیست||بنشست و به های‌های بر من بگریست%کز دست چنان کسی تو چون خواهی زیست
urn:cts:perslit:abusaeed.robaee-aa:131	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۳۱"		جسمم همه اشک گشت و چشمم بگریست%در عشق تو بی جسم همی باید زیست||از من اثری نماند این عشق ز چیست%چون من همه معشوق شدم عاشق کیست
urn:cts:perslit:abusaeed.robaee-aa:132	abusaeed		robaee-aa	"
رباعی شمارهٔ ۱۳۲"		دیروز که چشم تو بمن در نگریست%خلقی بهزار دیده بر من بگریست||هر روز هزار بار در عشق تو ام%میباید مرد و باز میباید زیست
